ID Cliente;Escolaridade;Tem Filhos;Salário;Idade;Estado;Estado Civil;Profissão;Hobbies (Código);Número de Cartões de Crédito
348;Médio;Não;4242.33;19.69;SC;Solteiro;Médico;FT;3
349;Fundamental;Sim;6554.05;74.2;PI;Viúvo;Professor;VUO;3
350;Médio;Não;1065.81;65.9;MA;Viúvo;Engenheiro;NU;2
351;Fundamental;Sim;6771.65;42.54;SC;Divorciado;Médico;EKH;1
352;Superior;Não;3145.64;60.98;MA;Divorciado;Engenheiro;NZDR;0
353;Fundamental;Não;4412.37;63.36;CE;Solteiro;Médico;TT;2
354;Fundamental;Sim;5903.8;60.37;SE;Divorciado;Advogado;SVF;0
355;Médio;Sim;3005.0;69.59;RS;Viúvo;Advogado;I;2
356;Médio;Sim;7210.07;25.22;GO;Viúvo;Empresário;QT;1
357;Pós-Graduação;Não;5322.69;29.96;SE;Solteiro;Médico;U;1
358;Pós-Graduação;Sim;2267.03;23.72;RO;Casado;Artista;YHZLA;0
359;Médio;Não;6725.39;24.37;RN;Viúvo;Médico;JYVJP;0
360;Pós-Graduação;Não;6281.69;34.52;MT;Viúvo;Estudante;UBX;3
361;Fundamental;Não;7225.19;79.7;CE;Solteiro;Outros;CSJ;1
362;Fundamental;Sim;1926.1;34.99;MA;Casado;Médico;MMGHF;0
363;Médio;Sim;2806.1;55.51;RR;Divorciado;Estudante;WRPCP;1
364;Fundamental;Não;7252.47;33.14;ES;Divorciado;Advogado;DH;0
365;Pós-Graduação;Sim;6504.35;51.0;MS;Solteiro;Advogado;XNYWR;1
366;Fundamental;Não;8386.7;64.78;TO;Solteiro;Artista;DU;1
367;Médio;Não;2548.55;62.44;SP;Viúvo;Engenheiro;VU;2
368;Fundamental;Sim;4095.6;66.24;RO;Divorciado;Advogado;IBJ;2
369;Superior;Sim;6632.19;72.6;PE;Solteiro;Professor;KAOWQ;1
370;Pós-Graduação;Não;2613.51;35.24;RR;Casado;Médico;MC;0
371;Médio;Não;1307.7;35.27;PI;Solteiro;Professor;RHQHQ;3
372;Médio;Sim;4896.7;58.69;AM;Divorciado;Advogado;F;3
373;Médio;Não;6130.28;45.04;GO;Casado;Advogado;V;1
374;Pós-Graduação;Sim;3857.64;49.61;SE;Casado;Médico;IUC;2
375;Superior;Sim;9394.7;39.21;SC;Solteiro;Outros;TIZIQ;2
376;Médio;Não;6891.34;29.64;ES;Divorciado;Professor;Y;0
377;Fundamental;Não;8739.7;37.81;RR;Casado;Estudante;RS;2
378;Fundamental;Sim;5637.98;51.46;MA;Divorciado;Professor;ENGL;1
379;Superior;Sim;9011.64;52.34;AC;Viúvo;Advogado;R;3
380;Superior;Sim;9082.35;55.78;BA;Solteiro;Artista;YK;1
381;Pós-Graduação;Sim;6116.63;34.31;AP;Viúvo;Estudante;ACU;3
382;Superior;Não;9238.32;63.83;MS;Viúvo;Empresário;ZW;2
383;Médio;Não;7461.13;68.22;RO;Divorciado;Estudante;ASP;0
384;Fundamental;Não;1248.93;60.64;AL;Casado;Empresário;Y;0
385;Fundamental;Não;3324.35;40.24;PB;Solteiro;Médico;MU;3
386;Fundamental;Sim;1702.72;22.24;RJ;Casado;Advogado;K;0
387;Fundamental;Não;6097.68;26.23;CE;Viúvo;Engenheiro;EREAV;2
388;Médio;Não;7942.79;79.17;GO;Casado;Empresário;OJ;2
389;Superior;Sim;9673.81;24.36;RN;Solteiro;Outros;OHT;1
390;Médio;Não;7366.94;63.72;AM;Viúvo;Médico;VTIXC;1
391;Médio;Sim;5375.23;35.65;RJ;Solteiro;Empresário;YB;1
392;Fundamental;Sim;9334.78;70.42;SC;Casado;Estudante;K;3
393;Superior;Sim;8522.54;72.98;AL;Casado;Estudante;FMZGL;2
394;Pós-Graduação;Sim;1434.93;36.79;RN;Casado;Advogado;ZE;3
395;Superior;Não;7444.94;21.85;PE;Casado;Outros;G;3
396;Superior;Não;1264.5;57.84;BA;Casado;Estudante;B;1
397;Médio;Não;1282.18;62.39;RR;Casado;Engenheiro;IAN;1
398;Pós-Graduação;Não;3058.52;53.7;RN;Viúvo;Artista;M;0
399;Fundamental;Não;9259.19;27.34;RR;Casado;Engenheiro;HW;3
400;Superior;Não;4546.2;18.08;AM;Solteiro;Estudante;NSOBG;3
401;Superior;Não;9236.29;41.89;RR;Casado;Outros;KBY;0
402;Superior;Não;1715.88;50.75;SP;Divorciado;Estudante;FHC;1
403;Fundamental;Sim;9625.12;38.54;SP;Solteiro;Médico;ZUK;1
404;Superior;Não;4904.74;67.36;PB;Solteiro;Advogado;HPHQ;3
405;Fundamental;Sim;6216.58;39.44;AC;Casado;Outros;DAYYZ;0
406;Superior;Sim;5077.83;36.23;GO;Solteiro;Artista;L;0
407;Fundamental;Sim;5213.07;64.9;MT;Viúvo;Estudante;JUOOT;2
408;Pós-Graduação;Não;8171.24;77.79;SP;Divorciado;Professor;SM;0
409;Médio;Não;6836.09;49.28;MA;Casado;Artista;IFL;3
410;Superior;Não;9685.57;24.34;RJ;Viúvo;Professor;NIY;3
411;Pós-Graduação;Sim;4967.65;36.81;MT;Solteiro;Engenheiro;RFWBW;0
412;Fundamental;Sim;8958.78;49.51;TO;Divorciado;Médico;I;3
413;Médio;Sim;8869.99;37.57;PI;Casado;Professor;ACQW;0
414;Pós-Graduação;Não;3005.13;52.3;AL;Casado;Advogado;A;0
415;Fundamental;Sim;4771.77;29.69;AM;Casado;Estudante;F;2
416;Médio;Não;4372.83;31.37;MT;Solteiro;Advogado;RAQSC;0
417;Médio;Não;9641.21;38.21;ES;Divorciado;Outros;CQQY;1
418;Superior;Sim;1289.88;53.28;PR;Divorciado;Empresário;QLBA;2
419;Pós-Graduação;Não;4245.01;51.19;RO;Viúvo;Engenheiro;XZL;3
420;Pós-Graduação;Não;6027.53;29.87;MT;Casado;Médico;EXK;1
421;Superior;Não;3253.13;55.25;RR;Viúvo;Engenheiro;HKNV;2
422;Médio;Não;6826.03;45.82;GO;Viúvo;Empresário;UW;1
423;Pós-Graduação;Não;7840.63;56.35;RN;Solteiro;Médico;HFGM;3
424;Fundamental;Não;3080.5;50.02;CE;Divorciado;Empresário;HMI;2
425;Superior;Não;5788.36;29.32;AC;Casado;Médico;XSX;0
426;Fundamental;Sim;7440.74;62.45;PI;Viúvo;Médico;RUA;0
427;Médio;Não;3313.29;40.46;MA;Divorciado;Professor;VKXB;2
428;Médio;Não;4761.11;21.71;PI;Casado;Estudante;LQKBI;3
429;Superior;Não;7825.83;66.01;GO;Casado;Empresário;DG;1
430;Médio;Não;7235.91;65.77;PA;Solteiro;Estudante;N;3
431;Fundamental;Sim;8759.76;64.85;BA;Solteiro;Estudante;FHCTV;2
432;Médio;Sim;1263.0;27.62;GO;Casado;Engenheiro;JQWS;3
433;Fundamental;Não;7962.41;61.92;RN;Casado;Engenheiro;SRWHZ;1
434;Superior;Sim;3957.09;48.3;MS;Solteiro;Professor;UDJVL;0
435;Fundamental;Sim;6197.86;25.15;RO;Viúvo;Engenheiro;REU;1
436;Fundamental;Não;5385.73;54.07;MT;Viúvo;Engenheiro;VO;3
437;Superior;Não;2152.79;58.66;PB;Divorciado;Empresário;GM;1
438;Fundamental;Sim;1477.52;64.57;PR;Divorciado;Médico;R;0
439;Superior;Não;2656.09;70.06;DF;Solteiro;Advogado;I;1
440;Superior;Sim;4237.29;39.69;SP;Solteiro;Médico;RSKS;2
441;Médio;Não;3369.37;75.8;DF;Casado;Outros;SBBBK;1
442;Superior;Não;7554.62;22.87;SE;Viúvo;Artista;SDW;2
443;Pós-Graduação;Sim;7097.01;33.96;BA;Divorciado;Empresário;YDZE;2
444;Fundamental;Sim;9065.13;49.53;AP;Solteiro;Engenheiro;LYZV;3
445;Superior;Sim;7241.29;34.25;RJ;Solteiro;Estudante;ODN;1
446;Fundamental;Sim;8973.86;52.97;BA;Solteiro;Professor;GIYQ;2
447;Fundamental;Não;7105.85;59.02;AM;Solteiro;Artista;FYNXW;3
448;Superior;Não;5913.53;79.21;MA;Viúvo;Estudante;JADNX;3
449;Superior;Não;7866.05;61.94;AC;Solteiro;Artista;AA;1
450;Superior;Não;7965.0;34.07;PI;Viúvo;Médico;FI;2
451;Pós-Graduação;Sim;4368.88;78.13;GO;Viúvo;Artista;BRDPY;3
452;Médio;Sim;8217.88;44.32;RO;Viúvo;Empresário;AVHMK;3
453;Fundamental;Não;4810.47;46.27;RR;Viúvo;Médico;XTQ;3
454;Fundamental;Sim;4555.42;40.27;RN;Divorciado;Médico;CC;0
455;Fundamental;Sim;2200.9;78.43;AL;Solteiro;Empresário;IZ;2
456;Fundamental;Sim;3197.22;21.82;BA;Casado;Engenheiro;IM;2
457;Pós-Graduação;Sim;4003.56;31.85;CE;Viúvo;Professor;TL;3
458;Pós-Graduação;Sim;2862.96;57.35;MS;Viúvo;Outros;AJ;0
459;Superior;Sim;3896.19;49.33;RS;Casado;Médico;LVH;0
460;Médio;Sim;6479.32;34.31;SP;Divorciado;Outros;V;1
461;Médio;Sim;9202.76;67.13;RS;Viúvo;Empresário;FO;3
462;Pós-Graduação;Sim;3794.68;56.29;GO;Divorciado;Professor;NYC;3
463;Fundamental;Não;8792.98;21.67;DF;Solteiro;Médico;X;2
464;Pós-Graduação;Sim;3914.88;27.73;PE;Viúvo;Estudante;KOWR;1
465;Médio;Sim;4287.86;55.75;MS;Divorciado;Advogado;AT;1
466;Médio;Sim;7156.58;21.89;RN;Divorciado;Estudante;BE;3
467;Fundamental;Não;2725.26;36.9;SE;Solteiro;Outros;NGUTP;3
468;Pós-Graduação;Sim;1613.14;62.87;ES;Casado;Professor;CPU;3
469;Médio;Não;4704.42;32.35;SC;Solteiro;Empresário;A;0
470;Fundamental;Não;8101.99;77.02;AM;Divorciado;Advogado;DH;3
471;Médio;Sim;3559.79;20.67;BA;Divorciado;Advogado;CH;0
472;Superior;Sim;5125.1;69.95;ES;Casado;Estudante;ACY;1
473;Pós-Graduação;Não;6156.19;62.59;AP;Divorciado;Artista;O;0
474;Médio;Não;8740.45;72.9;RN;Divorciado;Estudante;ANVF;1
475;Pós-Graduação;Não;4292.3;45.72;RR;Divorciado;Estudante;OPU;0
476;Superior;Não;4179.56;68.25;AP;Divorciado;Engenheiro;J;2
477;Fundamental;Sim;4038.64;66.08;SP;Viúvo;Outros;PUUTV;3
478;Fundamental;Não;3561.66;24.21;PB;Casado;Outros;Z;0
479;Fundamental;Não;3842.55;29.68;TO;Viúvo;Outros;I;1
480;Pós-Graduação;Não;4566.51;38.05;RO;Divorciado;Professor;I;0
481;Superior;Sim;9968.51;77.02;TO;Divorciado;Professor;RF;1
482;Fundamental;Não;8402.06;40.66;SP;Viúvo;Advogado;K;0
483;Médio;Não;4733.21;64.57;PI;Solteiro;Engenheiro;R;2
484;Superior;Sim;3362.76;43.75;PB;Viúvo;Advogado;P;3
485;Superior;Não;2772.35;22.47;SE;Casado;Estudante;ZA;3
486;Superior;Sim;7412.75;67.01;TO;Casado;Médico;AR;1
487;Fundamental;Sim;4278.0;27.95;RJ;Viúvo;Empresário;DEMVM;0
488;Médio;Sim;4841.13;79.13;CE;Divorciado;Professor;HIWMS;1
489;Superior;Sim;1598.39;54.75;AC;Viúvo;Artista;XZP;3
490;Superior;Sim;2048.88;45.88;BA;Solteiro;Estudante;OAQO;3
491;Médio;Não;7419.56;23.35;AM;Divorciado;Médico;ETSC;1
492;Pós-Graduação;Não;3798.65;73.47;SP;Viúvo;Professor;DF;1
493;Médio;Não;4750.32;71.22;AL;Viúvo;Engenheiro;SLZGG;1
494;Pós-Graduação;Sim;7911.9;41.33;PE;Solteiro;Médico;WG;1
495;Fundamental;Não;2527.15;29.34;RO;Divorciado;Outros;C;1
496;Pós-Graduação;Sim;3735.76;31.14;PR;Viúvo;Empresário;XE;0
497;Fundamental;Não;8221.37;73.66;RN;Solteiro;Outros;KNY;0
498;Médio;Não;2331.01;27.21;RN;Solteiro;Advogado;IEO;3
499;Médio;Sim;7067.58;61.02;AC;Divorciado;Professor;RSWK;3
500;Fundamental;Sim;3749.8;66.49;RN;Viúvo;Empresário;N;1
501;Médio;Não;1442.37;68.37;RN;Solteiro;Artista;AG;1
502;Fundamental;Não;6875.76;79.29;PE;Solteiro;Médico;F;0
503;Pós-Graduação;Não;2507.78;29.41;AM;Casado;Advogado;PKRY;0
504;Médio;Sim;5527.4;48.92;RN;Solteiro;Artista;PJW;3
505;Pós-Graduação;Não;3546.99;63.14;RN;Solteiro;Estudante;VMP;1
506;Pós-Graduação;Sim;3662.71;41.8;AP;Viúvo;Artista;XYZ;3
507;Superior;Sim;1079.45;54.84;BA;Solteiro;Professor;HEMQ;0
508;Fundamental;Não;1418.37;79.93;CE;Viúvo;Engenheiro;VCGSV;0
509;Médio;Sim;5109.19;28.64;AM;Solteiro;Engenheiro;O;3
510;Fundamental;Não;6367.86;42.72;DF;Casado;Artista;GRDQK;3
511;Pós-Graduação;Não;3071.79;39.93;PI;Solteiro;Outros;EVIY;0
512;Fundamental;Não;7118.46;29.9;AM;Casado;Empresário;H;2
513;Superior;Não;6339.02;58.17;PE;Viúvo;Empresário;VXY;3
514;Fundamental;Não;3698.46;68.89;SC;Viúvo;Engenheiro;AAIC;3
515;Médio;Não;7846.66;79.45;AM;Viúvo;Advogado;G;0
516;Fundamental;Não;2422.36;38.31;AL;Solteiro;Estudante;U;3
517;Médio;Não;4120.08;68.41;PA;Viúvo;Médico;CCII;2
518;Fundamental;Sim;8319.5;57.34;AC;Viúvo;Estudante;DCBI;2
519;Fundamental;Não;9421.32;54.49;RN;Viúvo;Empresário;XBVL;0
520;Pós-Graduação;Não;4171.96;19.19;AP;Casado;Professor;VZ;1
521;Pós-Graduação;Não;7066.51;39.96;RO;Solteiro;Empresário;BRWXV;2
522;Pós-Graduação;Não;7726.19;78.69;GO;Casado;Médico;EEEKT;1
523;Superior;Sim;6440.97;69.02;GO;Solteiro;Outros;ZT;3
524;Médio;Não;7060.72;71.16;PI;Solteiro;Estudante;H;3
525;Pós-Graduação;Sim;4174.2;67.75;SP;Solteiro;Engenheiro;L;3
526;Pós-Graduação;Sim;4531.64;54.34;MA;Casado;Estudante;H;1
527;Fundamental;Sim;1294.03;62.96;RJ;Solteiro;Médico;WUD;1
528;Fundamental;Sim;5541.99;29.84;SE;Divorciado;Advogado;KW;1
529;Fundamental;Não;3808.74;66.07;MS;Solteiro;Advogado;WPI;2
530;Médio;Sim;7128.44;56.23;SE;Casado;Médico;XM;0
531;Médio;Não;8738.03;50.67;RR;Solteiro;Outros;SFM;3
532;Médio;Não;7042.3;51.76;GO;Divorciado;Estudante;OYYNA;0
533;Superior;Não;5004.24;60.84;AL;Casado;Estudante;NNVO;3
534;Superior;Não;6038.52;79.1;MS;Solteiro;Engenheiro;ZQL;1
535;Pós-Graduação;Sim;4368.95;30.41;RS;Viúvo;Engenheiro;LRTXX;3
536;Superior;Sim;6587.6;27.14;PE;Divorciado;Advogado;VW;3
537;Superior;Sim;8745.8;18.4;DF;Viúvo;Estudante;RAEDM;1
538;Pós-Graduação;Não;7839.7;19.45;PB;Divorciado;Médico;CYUFF;0
539;Médio;Sim;1956.05;58.26;PB;Viúvo;Advogado;L;0
540;Fundamental;Não;5503.83;73.58;SC;Viúvo;Outros;PIOY;2
541;Fundamental;Sim;1466.1;43.62;MS;Divorciado;Artista;KH;0
542;Médio;Sim;6812.18;65.94;AC;Divorciado;Empresário;XB;0
543;Fundamental;Sim;8624.79;26.52;PB;Viúvo;Professor;S;3
544;Pós-Graduação;Não;1552.71;61.95;PI;Divorciado;Professor;DU;0
545;Médio;Não;1603.23;57.73;BA;Viúvo;Médico;KXR;2
546;Pós-Graduação;Sim;7506.11;44.81;BA;Viúvo;Advogado;Y;1
547;Fundamental;Não;4123.58;39.17;AC;Casado;Estudante;NFL;1
548;Superior;Sim;6076.59;19.17;RJ;Viúvo;Engenheiro;NHUFX;2
549;Superior;Não;3651.54;68.63;DF;Divorciado;Artista;ZCS;3
550;Pós-Graduação;Não;4346.3;61.66;MA;Viúvo;Advogado;S;3
551;Superior;Sim;7884.96;27.75;PI;Casado;Artista;LG;0
552;Superior;Não;8379.7;46.8;PB;Solteiro;Engenheiro;RDXP;2
553;Superior;Não;4308.4;47.06;MG;Casado;Empresário;WIGQ;1
554;Médio;Sim;6147.36;39.57;PR;Casado;Outros;J;1
555;Médio;Não;2023.28;61.49;MA;Casado;Empresário;DSM;3
556;Fundamental;Não;7374.64;59.57;DF;Casado;Advogado;LDZGC;0
557;Superior;Não;6792.05;57.47;AL;Solteiro;Engenheiro;DWR;1
558;Fundamental;Sim;5973.89;33.45;TO;Divorciado;Outros;EKY;0
559;Fundamental;Não;5893.58;58.24;SP;Divorciado;Professor;R;1
560;Pós-Graduação;Não;9358.94;51.59;ES;Casado;Outros;NYKC;2
561;Superior;Não;9236.2;76.81;DF;Divorciado;Estudante;VPIU;1
562;Pós-Graduação;Não;8851.19;45.62;PA;Divorciado;Estudante;QKABV;0
563;Médio;Não;6722.05;24.25;PE;Solteiro;Advogado;VOPQ;0
564;Fundamental;Sim;1636.47;27.81;RJ;Viúvo;Professor;QABRP;0
565;Fundamental;Sim;8444.4;24.75;AC;Solteiro;Estudante;QZZQ;1
566;Médio;Sim;5201.68;39.86;AP;Solteiro;Estudante;DEZIB;3
567;Pós-Graduação;Não;9203.26;57.73;RJ;Divorciado;Empresário;RD;0
568;Médio;Sim;9256.18;72.33;CE;Divorciado;Estudante;TNP;3
569;Fundamental;Não;3122.78;66.77;RO;Viúvo;Outros;Z;1
570;Pós-Graduação;Não;3477.04;43.25;MG;Casado;Advogado;FTXO;2
571;Médio;Sim;1013.91;19.75;ES;Casado;Estudante;OQUR;3
572;Pós-Graduação;Sim;1038.45;34.87;AL;Divorciado;Professor;RA;1
573;Superior;Sim;8106.19;24.98;MA;Casado;Empresário;NIVS;1
574;Superior;Não;8301.37;39.73;RO;Casado;Professor;ZFAA;2
575;Pós-Graduação;Sim;3064.06;25.72;GO;Viúvo;Empresário;XRSFY;2
576;Superior;Sim;8219.23;26.24;PA;Solteiro;Outros;BS;0
577;Superior;Sim;3784.54;43.88;AM;Casado;Artista;DCA;1
578;Pós-Graduação;Sim;3270.75;71.45;RO;Casado;Artista;TZKZ;0
579;Médio;Sim;6538.04;47.84;GO;Divorciado;Artista;FEK;3
580;Médio;Não;9616.8;60.73;SE;Solteiro;Médico;MSCL;1
581;Fundamental;Sim;2301.08;52.43;MS;Casado;Empresário;E;1
582;Fundamental;Sim;1870.23;19.56;SP;Viúvo;Estudante;N;2
583;Médio;Não;1653.1;40.38;PE;Solteiro;Estudante;HC;1
584;Superior;Sim;6083.83;19.98;SE;Solteiro;Artista;XRY;1
585;Fundamental;Não;9477.32;77.38;BA;Divorciado;Professor;QBNM;1
586;Médio;Sim;3587.28;39.31;PB;Casado;Artista;FQMO;0
587;Médio;Sim;7099.12;24.47;DF;Divorciado;Engenheiro;KOSF;3
588;Médio;Não;6356.69;65.95;AC;Viúvo;Estudante;OBUF;2
589;Pós-Graduação;Não;1401.96;51.12;MG;Viúvo;Empresário;I;3
590;Médio;Não;9068.32;22.8;CE;Divorciado;Engenheiro;YMOYD;3
591;Médio;Não;4843.06;46.58;AC;Casado;Outros;DCCF;1
592;Médio;Sim;4892.43;48.62;AP;Viúvo;Médico;WDNWH;1
593;Pós-Graduação;Sim;6828.78;41.07;TO;Casado;Professor;SAKRF;3
594;Fundamental;Sim;6810.54;41.14;PI;Solteiro;Médico;WI;1
595;Pós-Graduação;Não;2192.38;34.32;TO;Casado;Engenheiro;PZMJ;2
596;Médio;Não;4043.84;67.6;AL;Casado;Médico;CYP;2
597;Superior;Não;8416.09;69.72;ES;Divorciado;Empresário;LGAE;0
598;Superior;Não;1060.13;33.54;CE;Solteiro;Empresário;DO;0
599;Pós-Graduação;Não;2341.08;28.23;BA;Solteiro;Empresário;GA;3
600;Médio;Sim;2504.93;57.59;CE;Divorciado;Médico;ONV;3
601;Fundamental;Não;3919.3;29.79;GO;Viúvo;Advogado;HMDAH;2
602;Pós-Graduação;Não;7093.73;44.12;TO;Divorciado;Advogado;PV;0
603;Pós-Graduação;Sim;9310.51;19.76;AL;Divorciado;Artista;EJYSE;3
604;Pós-Graduação;Não;5156.91;75.76;PR;Divorciado;Professor;XLR;2
605;Superior;Não;4320.89;28.95;PR;Solteiro;Estudante;DOMGZ;2
606;Fundamental;Sim;2584.22;59.06;SC;Solteiro;Professor;QQKSE;2
607;Pós-Graduação;Não;3488.19;74.8;MG;Solteiro;Médico;GUQP;2
608;Pós-Graduação;Sim;8186.94;32.25;TO;Viúvo;Professor;RFBL;2
609;Fundamental;Sim;3336.29;23.54;BA;Divorciado;Outros;ME;0
610;Superior;Sim;8396.0;58.2;SP;Viúvo;Engenheiro;EHJ;3
611;Pós-Graduação;Não;3405.33;58.43;PA;Solteiro;Artista;H;2
612;Pós-Graduação;Não;2567.48;36.76;AC;Viúvo;Médico;IETPO;0
613;Fundamental;Não;6646.72;61.69;ES;Casado;Outros;Q;0
614;Fundamental;Sim;4802.7;29.41;BA;Solteiro;Outros;JDC;1
615;Fundamental;Sim;1926.1;50.36;BA;Solteiro;Artista;ETHEH;0
616;Superior;Sim;2103.54;45.67;PI;Viúvo;Outros;QVO;2
617;Superior;Não;7375.82;72.25;BA;Viúvo;Artista;G;1
618;Superior;Não;9290.19;25.57;PI;Casado;Professor;F;1
619;Médio;Sim;4208.65;35.76;SC;Solteiro;Artista;XTKDE;1
620;Pós-Graduação;Sim;3581.37;32.98;MG;Viúvo;Outros;PMH;1
621;Superior;Não;6658.08;61.17;SE;Divorciado;Professor;R;3
622;Médio;Sim;1899.64;37.09;AM;Solteiro;Médico;I;2
623;Fundamental;Sim;8905.5;50.64;RO;Casado;Outros;QDHPK;2
624;Médio;Sim;4203.04;73.45;CE;Divorciado;Outros;X;1
625;Médio;Não;9077.63;56.37;MS;Divorciado;Estudante;E;3
626;Pós-Graduação;Sim;7272.29;21.25;SP;Divorciado;Artista;IPZV;0
627;Médio;Não;2978.29;72.79;PI;Divorciado;Empresário;JB;0
628;Pós-Graduação;Sim;2715.76;43.54;MS;Solteiro;Outros;HNED;1
629;Pós-Graduação;Sim;6207.19;31.92;MG;Casado;Artista;UYE;0
630;Fundamental;Sim;8385.97;48.02;MS;Solteiro;Médico;XRHO;3
631;Superior;Não;7549.06;36.06;PA;Casado;Artista;OIL;3
632;Médio;Não;8184.81;36.82;TO;Divorciado;Estudante;J;1
633;Superior;Não;7969.9;36.36;PR;Solteiro;Artista;VBDJC;1
634;Superior;Não;2718.7;26.84;SE;Casado;Médico;J;2
635;Superior;Não;4658.91;36.99;SC;Casado;Outros;HKUR;3
636;Fundamental;Não;6211.66;45.67;MS;Viúvo;Empresário;JE;1
637;Superior;Não;4070.55;36.4;ES;Casado;Artista;XLAN;0
638;Médio;Sim;8151.57;69.32;PA;Casado;Estudante;UUX;3
639;Fundamental;Sim;6543.57;41.02;RS;Viúvo;Estudante;QZ;3
640;Fundamental;Não;3060.87;34.41;BA;Viúvo;Professor;H;2
641;Médio;Sim;9965.95;30.41;AM;Casado;Empresário;RFZB;2
642;Fundamental;Sim;6852.83;68.94;ES;Viúvo;Advogado;CCH;3
643;Pós-Graduação;Sim;4315.04;55.61;AL;Divorciado;Médico;GJK;1
644;Pós-Graduação;Não;8074.67;27.86;AL;Viúvo;Engenheiro;HQM;2
645;Pós-Graduação;Não;5639.02;73.95;MG;Solteiro;Engenheiro;HCVD;0
646;Pós-Graduação;Sim;7216.86;74.31;SP;Divorciado;Engenheiro;SDO;0
647;Fundamental;Sim;5033.57;66.31;PI;Solteiro;Outros;EKTY;1
648;Médio;Não;1393.68;47.87;TO;Casado;Médico;GOJJQ;0
649;Médio;Sim;3661.78;35.79;SE;Solteiro;Advogado;AYK;3
650;Superior;Sim;9291.74;71.49;SP;Casado;Outros;ZNH;0
651;Médio;Não;8444.04;27.97;CE;Casado;Médico;JL;1
652;Superior;Sim;9221.91;29.51;RO;Divorciado;Estudante;HZUW;3
653;Pós-Graduação;Sim;4347.41;34.51;RN;Divorciado;Estudante;WEIIG;0
654;Pós-Graduação;Sim;8133.75;27.94;PR;Casado;Engenheiro;TUIC;1
655;Fundamental;Não;9035.31;68.61;GO;Viúvo;Artista;JNGI;0
656;Pós-Graduação;Sim;3489.71;24.87;PI;Casado;Artista;ZWG;0
657;Fundamental;Sim;9564.57;39.28;AC;Divorciado;Outros;J;2
658;Superior;Não;1138.48;78.52;RN;Viúvo;Advogado;JEJGV;3
659;Pós-Graduação;Não;3394.23;59.1;ES;Divorciado;Advogado;A;1
660;Fundamental;Não;9427.33;22.69;PA;Viúvo;Empresário;YJI;0
661;Médio;Não;2026.07;42.07;PI;Viúvo;Professor;W;0
662;Superior;Sim;6513.79;36.63;SC;Viúvo;Professor;O;3
663;Fundamental;Sim;6868.91;26.93;CE;Viúvo;Artista;IW;3
664;Fundamental;Sim;4230.88;74.51;ES;Viúvo;Outros;IGCTR;0
665;Superior;Sim;8237.89;79.97;PR;Solteiro;Engenheiro;MVJW;3
666;Médio;Não;5098.43;79.84;SP;Solteiro;Artista;VDB;2
667;Médio;Não;9599.4;75.35;BA;Casado;Advogado;ZIGW;1
668;Fundamental;Sim;2319.35;72.9;CE;Viúvo;Outros;Z;3
669;Fundamental;Sim;9717.4;29.14;MS;Casado;Advogado;GD;0
670;Pós-Graduação;Sim;7267.69;67.24;RR;Divorciado;Advogado;KYBWR;1
671;Pós-Graduação;Sim;5632.25;30.99;TO;Viúvo;Médico;PVZYA;1
672;Pós-Graduação;Sim;6609.71;71.24;PA;Viúvo;Médico;IEJZP;3
673;Pós-Graduação;Não;7851.86;47.57;SC;Viúvo;Advogado;TURG;2
674;Fundamental;Sim;9740.16;50.36;MS;Casado;Artista;TXML;3
675;Pós-Graduação;Sim;9070.04;58.48;RN;Solteiro;Advogado;YZHPN;1
676;Fundamental;Não;9259.42;46.08;AL;Casado;Empresário;F;1
677;Fundamental;Não;8446.11;76.33;SE;Solteiro;Professor;N;0
678;Superior;Sim;1913.09;29.08;MS;Viúvo;Médico;QEDG;2
679;Pós-Graduação;Sim;9162.4;70.56;DF;Divorciado;Engenheiro;WZWC;2
680;Pós-Graduação;Não;3478.23;34.79;RS;Solteiro;Empresário;OEER;0
681;Superior;Não;8130.26;35.53;AP;Casado;Estudante;XEY;1
682;Superior;Sim;3879.74;53.3;MT;Solteiro;Professor;XKBJN;0
683;Superior;Não;1899.91;52.16;SP;Casado;Engenheiro;NWO;1
684;Fundamental;Não;5255.65;54.41;RN;Solteiro;Professor;FES;3
685;Superior;Sim;2276.61;61.97;RR;Viúvo;Artista;FI;0
686;Médio;Não;4795.9;59.7;RN;Viúvo;Empresário;F;3
687;Fundamental;Não;5739.42;39.96;MT;Casado;Engenheiro;F;0
688;Fundamental;Sim;4678.23;19.64;PA;Viúvo;Médico;INWFA;2
689;Pós-Graduação;Sim;9227.98;51.83;PE;Divorciado;Empresário;YSM;1
690;Pós-Graduação;Não;4753.67;61.42;RN;Divorciado;Empresário;GYPI;3
691;Superior;Não;5886.69;19.09;RO;Viúvo;Outros;V;3
692;Fundamental;Não;4344.23;46.96;RJ;Casado;Outros;VLMJN;2
693;Médio;Não;5432.26;46.86;AL;Solteiro;Empresário;LJC;1
694;Superior;Não;9180.02;69.29;MT;Solteiro;Empresário;MYHX;0
695;Superior;Não;1749.32;50.24;PB;Solteiro;Advogado;YUFEX;2
696;Superior;Sim;2442.4;48.23;RO;Divorciado;Outros;VDEV;2
697;Médio;Sim;8735.38;72.21;TO;Casado;Empresário;T;0
698;Superior;Sim;5314.25;21.16;RN;Divorciado;Médico;PZLBS;2
699;Pós-Graduação;Não;5678.74;33.98;SC;Casado;Médico;PTUQC;0
