cod_cliente;qtd_comprada;ativo;data_compra
4403;31;HGBS11.SA;2022-06-01
4317;12;VINO11.SA;2022-09-16
2777;51;B3SA3.SA;2022-01-21
692;72;IRDM11.SA;2022-02-21
2779;7;ITUB4.SA;2022-01-26
2903;52;HGBS11.SA;2022-01-17
3570;34;HGBS11.SA;2022-03-18
1142;44;VINO11.SA;2022-08-10
4933;21;FLRY3.SA;2022-09-23
4062;14;HGBS11.SA;2022-11-01
2955;96;BBDC4.SA;2022-06-09
3989;62;B3SA3.SA;2022-04-07
609;49;MGLU3.SA;2022-10-07
2551;76;VALE3.SA;2022-04-11
2015;9;ITUB4.SA;2022-03-30
3075;41;HGLG11.SA;2022-10-25
4785;5;BBDC4.SA;2022-03-24
606;87;MGLU3.SA;2022-04-06
2386;82;HGLG11.SA;2022-10-31
370;86;RBVA11.SA;2022-05-17
3862;84;BBDC4.SA;2022-03-25
953;98;RBVA11.SA;2022-11-14
2921;42;RBVA11.SA;2022-10-25
153;66;FLRY3.SA;2022-02-07
4633;5;BBDC4.SA;2022-01-12
4836;86;VALE3.SA;2022-04-06
1927;23;VALE3.SA;2022-01-19
1101;8;HGLG11.SA;2022-08-31
1558;25;VALE3.SA;2022-10-14
20;98;PETR4.SA;2022-05-24
3488;53;VINO11.SA;2022-07-20
3646;45;RBVA11.SA;2022-01-10
208;95;VALE3.SA;2022-04-04
1901;62;IRDM11.SA;2022-11-10
159;24;FLRY3.SA;2022-12-26
628;71;BBDC4.SA;2022-01-19
4034;26;RBVA11.SA;2022-05-20
3025;16;VALE3.SA;2022-05-31
4786;95;HGBS11.SA;2022-09-27
144;89;FLRY3.SA;2022-12-19
2657;58;B3SA3.SA;2022-07-26
4054;95;B3SA3.SA;2022-02-09
4577;17;MGLU3.SA;2022-07-06
2974;24;VALE3.SA;2022-06-22
2896;95;HGBS11.SA;2022-05-12
316;92;RBVA11.SA;2022-01-12
1434;3;HGLG11.SA;2022-04-14
539;40;MGLU3.SA;2022-05-31
480;19;RBVA11.SA;2022-12-20
2596;79;FLRY3.SA;2022-07-01
1439;98;IRDM11.SA;2022-10-31
1673;41;ITUB4.SA;2022-11-14
3267;34;PETR4.SA;2022-04-04
469;54;ITUB4.SA;2022-12-23
1949;4;RBVA11.SA;2022-05-04
3206;84;VALE3.SA;2022-08-23
4296;42;VINO11.SA;2022-05-03
149;78;FLRY3.SA;2022-04-11
176;41;HGLG11.SA;2022-02-02
801;94;B3SA3.SA;2022-04-14
416;12;VINO11.SA;2022-03-22
3560;97;IRDM11.SA;2022-06-09
3409;57;ITUB4.SA;2022-07-06
1440;5;BBDC4.SA;2022-11-04
329;71;HGLG11.SA;2022-03-21
759;75;IRDM11.SA;2022-01-13
4697;11;FLRY3.SA;2022-06-17
107;68;PETR4.SA;2022-08-12
888;68;FLRY3.SA;2022-04-05
3231;37;VALE3.SA;2022-12-05
4265;63;MGLU3.SA;2022-05-10
1735;31;B3SA3.SA;2022-07-07
1805;26;FLRY3.SA;2022-10-03
4395;12;BBDC4.SA;2022-03-09
3663;72;B3SA3.SA;2022-10-26
4328;39;B3SA3.SA;2022-12-27
753;96;FLRY3.SA;2022-05-06
1459;99;ITUB4.SA;2022-03-03
3971;26;VINO11.SA;2022-01-28
4563;97;MGLU3.SA;2022-05-05
1804;14;IRDM11.SA;2022-04-22
62;34;RBVA11.SA;2022-01-12
593;52;BBDC4.SA;2022-06-06
4588;99;BBDC4.SA;2022-05-13
154;97;B3SA3.SA;2022-04-05
4042;52;BBDC4.SA;2022-11-24
4673;83;B3SA3.SA;2022-05-27
4088;44;VALE3.SA;2022-05-25
2201;55;IRDM11.SA;2022-05-16
3726;22;PETR4.SA;2022-08-09
3920;23;B3SA3.SA;2022-03-08
1314;100;IRDM11.SA;2022-12-21
1370;63;PETR4.SA;2022-04-07
4716;94;IRDM11.SA;2022-12-05
4263;38;HGLG11.SA;2022-10-03
42;57;MGLU3.SA;2022-06-28
4136;36;RBVA11.SA;2022-05-18
1732;76;ITUB4.SA;2022-02-07
675;33;MGLU3.SA;2022-01-13
4570;69;PETR4.SA;2022-05-09
2855;9;PETR4.SA;2022-01-12
3128;61;MGLU3.SA;2022-07-04
1926;18;ITUB4.SA;2022-07-21
4138;5;RBVA11.SA;2022-09-28
164;53;VINO11.SA;2022-04-11
905;53;HGBS11.SA;2022-11-04
4583;37;PETR4.SA;2022-08-05
3960;72;VALE3.SA;2022-04-05
4717;49;HGLG11.SA;2022-05-23
3875;74;FLRY3.SA;2022-03-18
2692;77;ITUB4.SA;2022-11-16
4411;93;HGLG11.SA;2022-08-15
4845;25;FLRY3.SA;2022-12-20
2774;20;PETR4.SA;2022-04-25
3655;91;VALE3.SA;2022-07-14
191;29;VINO11.SA;2022-12-28
2430;55;ITUB4.SA;2022-09-15
1251;66;VALE3.SA;2022-01-03
585;86;BBDC4.SA;2022-09-15
3274;66;RBVA11.SA;2022-11-14
3720;93;MGLU3.SA;2022-07-22
2534;2;PETR4.SA;2022-03-14
3325;79;HGBS11.SA;2022-11-08
2834;87;FLRY3.SA;2022-09-30
966;43;HGBS11.SA;2022-09-15
498;57;MGLU3.SA;2022-08-31
2983;52;RBVA11.SA;2022-09-16
3754;17;HGBS11.SA;2022-07-27
4004;58;MGLU3.SA;2022-05-17
2736;48;MGLU3.SA;2022-08-03
2237;36;MGLU3.SA;2022-10-28
3469;69;RBVA11.SA;2022-01-17
4716;79;MGLU3.SA;2022-05-16
2628;86;BBDC4.SA;2022-05-12
4799;12;PETR4.SA;2022-09-26
2897;66;PETR4.SA;2022-10-25
1;91;ITUB4.SA;2022-08-23
1856;87;VALE3.SA;2022-11-10
2098;45;MGLU3.SA;2022-03-08
2056;54;VINO11.SA;2022-07-29
4352;28;HGBS11.SA;2022-06-22
4045;9;BBDC4.SA;2022-01-05
406;17;HGBS11.SA;2022-01-28
667;35;ITUB4.SA;2022-06-01
174;57;RBVA11.SA;2022-10-11
3128;75;PETR4.SA;2022-05-24
476;38;MGLU3.SA;2022-09-08
83;96;FLRY3.SA;2022-10-05
4450;23;MGLU3.SA;2022-07-29
2306;20;HGLG11.SA;2022-08-26
2650;34;B3SA3.SA;2022-05-16
673;89;MGLU3.SA;2022-01-11
4030;10;BBDC4.SA;2022-08-03
3122;81;PETR4.SA;2022-02-24
4847;27;B3SA3.SA;2022-07-13
4964;18;IRDM11.SA;2022-10-03
1518;52;PETR4.SA;2022-09-28
3404;23;MGLU3.SA;2022-05-02
3288;3;RBVA11.SA;2022-03-24
1178;59;FLRY3.SA;2022-07-04
2980;21;B3SA3.SA;2022-04-01
1679;28;VINO11.SA;2022-05-03
2250;10;IRDM11.SA;2022-05-19
4552;27;VINO11.SA;2022-01-07
4329;43;ITUB4.SA;2022-08-25
3704;21;B3SA3.SA;2022-02-24
13;14;VINO11.SA;2022-04-07
3683;4;PETR4.SA;2022-06-28
3119;66;VALE3.SA;2022-03-21
1123;95;BBDC4.SA;2022-01-07
1174;41;HGBS11.SA;2022-07-20
4137;45;PETR4.SA;2022-10-31
4238;62;ITUB4.SA;2022-06-03
4910;17;HGLG11.SA;2022-02-24
3375;36;FLRY3.SA;2022-08-23
1263;11;VINO11.SA;2022-05-05
4776;24;ITUB4.SA;2022-10-25
544;36;HGLG11.SA;2022-12-20
4995;32;RBVA11.SA;2022-03-28
4190;41;BBDC4.SA;2022-12-05
789;63;RBVA11.SA;2022-01-07
3114;61;ITUB4.SA;2022-02-23
1799;61;VINO11.SA;2022-10-03
946;30;HGLG11.SA;2022-06-08
1020;15;FLRY3.SA;2022-01-13
4948;67;MGLU3.SA;2022-09-23
3904;24;RBVA11.SA;2022-09-20
4857;95;VALE3.SA;2022-12-23
3935;97;HGBS11.SA;2022-03-03
1756;51;BBDC4.SA;2022-07-13
1997;50;ITUB4.SA;2022-06-21
3001;48;HGBS11.SA;2022-10-07
4325;24;FLRY3.SA;2022-11-07
4780;34;FLRY3.SA;2022-04-04
4227;77;RBVA11.SA;2022-12-09
1187;65;VINO11.SA;2022-07-29
341;78;FLRY3.SA;2022-10-03
1484;38;BBDC4.SA;2022-09-08
4283;26;PETR4.SA;2022-10-21
57;35;HGBS11.SA;2022-05-11
2268;42;MGLU3.SA;2022-10-03
4694;3;VINO11.SA;2022-01-17
2402;87;HGBS11.SA;2022-01-31
3684;66;VINO11.SA;2022-05-09
23;47;VINO11.SA;2022-05-10
672;76;HGBS11.SA;2022-08-19
1427;78;VINO11.SA;2022-09-09
1510;3;IRDM11.SA;2022-11-08
668;50;RBVA11.SA;2022-08-09
1607;44;B3SA3.SA;2022-10-27
446;14;ITUB4.SA;2022-05-26
1942;96;VINO11.SA;2022-05-10
2672;70;BBDC4.SA;2022-01-25
1105;19;VALE3.SA;2022-01-11
201;13;HGLG11.SA;2022-01-11
3547;49;FLRY3.SA;2022-04-04
2917;66;HGLG11.SA;2022-07-14
475;31;ITUB4.SA;2022-09-12
3710;88;VINO11.SA;2022-11-04
4271;44;HGBS11.SA;2022-11-07
1806;71;HGBS11.SA;2022-09-26
1883;91;BBDC4.SA;2022-11-28
2454;15;RBVA11.SA;2022-03-31
4278;19;VALE3.SA;2022-09-26
1624;1;BBDC4.SA;2022-10-25
2563;43;HGLG11.SA;2022-08-29
4659;72;ITUB4.SA;2022-04-20
637;40;IRDM11.SA;2022-11-09
2819;83;MGLU3.SA;2022-07-05
4846;27;FLRY3.SA;2022-05-06
3760;50;IRDM11.SA;2022-07-27
1099;25;VINO11.SA;2022-12-22
4031;71;RBVA11.SA;2022-06-21
4279;4;FLRY3.SA;2022-12-21
4144;7;RBVA11.SA;2022-08-30
1038;56;HGBS11.SA;2022-06-24
2734;55;IRDM11.SA;2022-12-06
2807;38;RBVA11.SA;2022-04-28
3067;1;RBVA11.SA;2022-07-20
2691;2;B3SA3.SA;2022-04-28
3973;40;ITUB4.SA;2022-03-04
1830;44;FLRY3.SA;2022-09-26
2560;37;HGLG11.SA;2022-06-15
1449;100;RBVA11.SA;2022-10-10
3492;53;HGLG11.SA;2022-08-03
2759;33;MGLU3.SA;2022-11-24
4409;52;VINO11.SA;2022-11-25
3702;94;HGBS11.SA;2022-01-21
1316;79;VINO11.SA;2022-12-05
510;44;MGLU3.SA;2022-06-22
4502;13;HGLG11.SA;2022-04-22
2218;40;MGLU3.SA;2022-11-28
3541;67;PETR4.SA;2022-10-07
995;36;PETR4.SA;2022-07-01
1362;83;ITUB4.SA;2022-02-10
1936;59;PETR4.SA;2022-02-25
2851;59;HGLG11.SA;2022-04-26
40;42;HGBS11.SA;2022-03-31
936;80;ITUB4.SA;2022-05-26
2670;42;RBVA11.SA;2022-04-18
389;74;HGLG11.SA;2022-03-16
3648;40;IRDM11.SA;2022-10-13
1256;67;MGLU3.SA;2022-07-14
4016;58;MGLU3.SA;2022-10-28
2072;3;PETR4.SA;2022-01-20
4383;63;RBVA11.SA;2022-09-21
1443;85;PETR4.SA;2022-12-15
3284;22;IRDM11.SA;2022-11-29
1184;5;VINO11.SA;2022-01-13
1932;84;HGBS11.SA;2022-07-25
1307;24;FLRY3.SA;2022-12-13
1973;85;PETR4.SA;2022-02-15
961;2;VINO11.SA;2022-03-11
243;39;FLRY3.SA;2022-02-07
1516;98;BBDC4.SA;2022-04-11
3753;77;BBDC4.SA;2022-12-12
4047;53;B3SA3.SA;2022-07-13
2457;41;VINO11.SA;2022-12-29
980;88;PETR4.SA;2022-01-11
3936;62;ITUB4.SA;2022-03-03
1247;54;BBDC4.SA;2022-03-31
3194;45;VALE3.SA;2022-05-18
1248;34;RBVA11.SA;2022-09-16
2949;23;PETR4.SA;2022-08-02
2436;10;VALE3.SA;2022-12-16
3446;35;MGLU3.SA;2022-07-26
298;29;VALE3.SA;2022-11-10
4140;33;FLRY3.SA;2022-10-06
3006;49;MGLU3.SA;2022-10-20
3413;63;HGBS11.SA;2022-12-21
2;18;BBDC4.SA;2022-11-04
248;4;VINO11.SA;2022-07-13
215;56;RBVA11.SA;2022-12-21
1752;95;IRDM11.SA;2022-08-11
2415;7;VALE3.SA;2022-12-26
3953;5;FLRY3.SA;2022-07-15
2228;28;HGLG11.SA;2022-03-08
3991;53;VALE3.SA;2022-03-08
3261;74;FLRY3.SA;2022-01-10
108;15;FLRY3.SA;2022-05-05
1330;19;VINO11.SA;2022-07-20
2479;15;ITUB4.SA;2022-06-20
2376;84;BBDC4.SA;2022-05-13
1496;70;VALE3.SA;2022-04-29
368;74;VINO11.SA;2022-08-04
3827;48;RBVA11.SA;2022-05-31
3249;6;VINO11.SA;2022-01-19
3467;11;VINO11.SA;2022-08-18
652;90;ITUB4.SA;2022-03-29
4763;62;VINO11.SA;2022-08-09
1340;91;FLRY3.SA;2022-07-04
268;71;FLRY3.SA;2022-09-23
3683;48;PETR4.SA;2022-11-09
818;43;B3SA3.SA;2022-02-01
4952;92;IRDM11.SA;2022-08-12
2967;55;BBDC4.SA;2022-05-04
1134;63;VINO11.SA;2022-01-24
689;71;HGBS11.SA;2022-06-15
40;67;VINO11.SA;2022-06-14
4325;77;VALE3.SA;2022-11-10
3929;31;PETR4.SA;2022-01-31
1084;20;MGLU3.SA;2022-07-21
2038;92;BBDC4.SA;2022-06-10
4373;90;HGLG11.SA;2022-01-14
2401;52;HGBS11.SA;2022-11-16
3574;53;IRDM11.SA;2022-06-09
2381;20;MGLU3.SA;2022-12-27
1308;27;HGLG11.SA;2022-11-22
455;39;RBVA11.SA;2022-06-07
2156;81;B3SA3.SA;2022-06-03
2379;52;IRDM11.SA;2022-09-26
514;4;IRDM11.SA;2022-12-02
4900;18;PETR4.SA;2022-05-11
2190;39;HGLG11.SA;2022-06-22
4655;36;RBVA11.SA;2022-09-02
1599;21;BBDC4.SA;2022-02-17
764;34;VINO11.SA;2022-02-15
4327;49;MGLU3.SA;2022-02-18
2744;17;IRDM11.SA;2022-03-08
197;97;B3SA3.SA;2022-08-16
3239;64;RBVA11.SA;2022-09-28
3516;58;PETR4.SA;2022-02-18
3079;11;RBVA11.SA;2022-08-16
1593;21;FLRY3.SA;2022-04-13
1357;62;VINO11.SA;2022-06-13
2517;26;PETR4.SA;2022-02-15
2552;23;B3SA3.SA;2022-07-11
3194;94;VINO11.SA;2022-10-14
795;52;VALE3.SA;2022-01-28
2909;73;IRDM11.SA;2022-12-02
1706;49;MGLU3.SA;2022-11-22
588;70;FLRY3.SA;2022-12-28
557;29;PETR4.SA;2022-08-02
629;46;MGLU3.SA;2022-10-03
370;50;ITUB4.SA;2022-06-08
3467;89;IRDM11.SA;2022-06-30
3470;48;IRDM11.SA;2022-05-13
1044;69;RBVA11.SA;2022-09-27
1351;58;BBDC4.SA;2022-10-25
3052;83;VALE3.SA;2022-10-03
2244;53;PETR4.SA;2022-11-01
773;46;HGLG11.SA;2022-02-08
2590;70;MGLU3.SA;2022-06-15
822;51;IRDM11.SA;2022-08-26
4816;6;MGLU3.SA;2022-06-29
1439;93;B3SA3.SA;2022-03-18
386;51;PETR4.SA;2022-04-11
4320;62;HGBS11.SA;2022-04-06
4446;64;MGLU3.SA;2022-05-06
3010;93;RBVA11.SA;2022-11-01
1027;64;ITUB4.SA;2022-03-22
1268;53;HGLG11.SA;2022-07-20
2732;33;VALE3.SA;2022-01-25
661;81;RBVA11.SA;2022-06-02
4148;78;BBDC4.SA;2022-04-22
830;81;RBVA11.SA;2022-02-21
1415;26;BBDC4.SA;2022-10-04
140;38;HGLG11.SA;2022-02-16
4106;87;BBDC4.SA;2022-12-27
2872;17;PETR4.SA;2022-09-09
4789;100;RBVA11.SA;2022-04-27
3997;4;VINO11.SA;2022-01-12
3764;29;VINO11.SA;2022-07-01
3772;48;BBDC4.SA;2022-11-25
2831;34;B3SA3.SA;2022-12-22
118;89;IRDM11.SA;2022-04-18
2668;68;BBDC4.SA;2022-05-18
1253;18;MGLU3.SA;2022-05-11
810;70;BBDC4.SA;2022-10-11
4585;1;VALE3.SA;2022-03-28
724;68;BBDC4.SA;2022-09-29
1331;18;ITUB4.SA;2022-08-04
3596;33;RBVA11.SA;2022-08-31
1243;56;FLRY3.SA;2022-10-26
4301;93;HGLG11.SA;2022-09-21
25;10;HGLG11.SA;2022-08-24
2416;57;VINO11.SA;2022-07-20
34;89;BBDC4.SA;2022-01-04
2640;72;B3SA3.SA;2022-06-20
4927;57;VALE3.SA;2022-09-21
2728;87;FLRY3.SA;2022-08-22
2305;2;VALE3.SA;2022-07-12
2336;86;IRDM11.SA;2022-08-03
1552;92;HGBS11.SA;2022-11-04
1063;92;PETR4.SA;2022-04-20
389;27;B3SA3.SA;2022-03-23
1411;59;RBVA11.SA;2022-03-10
4234;74;BBDC4.SA;2022-08-25
3580;61;VINO11.SA;2022-12-28
267;27;VALE3.SA;2022-02-09
4329;1;VINO11.SA;2022-11-11
4994;32;PETR4.SA;2022-01-04
1497;40;RBVA11.SA;2022-10-14
4202;42;RBVA11.SA;2022-08-26
832;38;FLRY3.SA;2022-11-28
4341;3;HGLG11.SA;2022-10-25
1040;77;HGLG11.SA;2022-01-03
601;19;B3SA3.SA;2022-08-22
2253;50;VALE3.SA;2022-09-21
2588;27;HGBS11.SA;2022-05-03
3273;79;FLRY3.SA;2022-02-04
4654;55;FLRY3.SA;2022-12-08
3286;60;MGLU3.SA;2022-09-01
1669;39;IRDM11.SA;2022-12-16
3195;5;HGBS11.SA;2022-04-29
2977;27;RBVA11.SA;2022-03-11
3485;90;VALE3.SA;2022-06-13
4800;47;FLRY3.SA;2022-06-21
291;48;RBVA11.SA;2022-04-14
4792;100;PETR4.SA;2022-09-01
1895;54;B3SA3.SA;2022-09-19
3698;5;ITUB4.SA;2022-11-04
4829;8;RBVA11.SA;2022-01-05
2427;93;HGBS11.SA;2022-05-30
154;78;IRDM11.SA;2022-05-17
4459;27;HGLG11.SA;2022-05-19
4424;20;RBVA11.SA;2022-07-27
849;27;PETR4.SA;2022-05-04
3884;64;IRDM11.SA;2022-06-08
3788;15;VALE3.SA;2022-03-23
2966;46;HGLG11.SA;2022-07-20
1269;24;IRDM11.SA;2022-04-14
3983;27;IRDM11.SA;2022-08-19
2239;41;VINO11.SA;2022-05-05
3339;4;BBDC4.SA;2022-07-05
2977;98;PETR4.SA;2022-06-15
4304;82;RBVA11.SA;2022-09-06
2420;13;B3SA3.SA;2022-01-13
3118;62;B3SA3.SA;2022-07-26
4419;81;BBDC4.SA;2022-11-01
3106;22;VINO11.SA;2022-07-04
3437;10;HGLG11.SA;2022-08-29
2238;87;IRDM11.SA;2022-11-29
4155;67;HGBS11.SA;2022-05-03
698;77;BBDC4.SA;2022-06-23
1094;61;BBDC4.SA;2022-06-27
4851;95;B3SA3.SA;2022-10-03
2994;84;PETR4.SA;2022-08-11
4934;55;FLRY3.SA;2022-05-26
1083;71;HGBS11.SA;2022-01-13
2634;46;B3SA3.SA;2022-01-19
3732;2;PETR4.SA;2022-08-24
1523;27;VALE3.SA;2022-12-22
4532;45;HGLG11.SA;2022-06-29
4225;6;BBDC4.SA;2022-12-19
4803;52;MGLU3.SA;2022-07-19
4759;71;BBDC4.SA;2022-10-18
662;7;ITUB4.SA;2022-06-10
2901;14;RBVA11.SA;2022-08-03
4106;47;RBVA11.SA;2022-10-20
2459;22;BBDC4.SA;2022-06-09
1809;41;B3SA3.SA;2022-03-18
3478;98;VINO11.SA;2022-04-22
844;100;IRDM11.SA;2022-12-16
4328;50;IRDM11.SA;2022-03-31
2888;82;VALE3.SA;2022-08-16
1775;94;VALE3.SA;2022-11-28
4424;46;PETR4.SA;2022-11-08
4595;18;ITUB4.SA;2022-09-01
4870;21;VINO11.SA;2022-04-22
3230;27;IRDM11.SA;2022-12-22
4886;49;FLRY3.SA;2022-06-07
4894;52;VINO11.SA;2022-05-19
834;30;BBDC4.SA;2022-08-15
1004;91;B3SA3.SA;2022-01-05
1626;29;IRDM11.SA;2022-07-13
258;15;PETR4.SA;2022-08-12
696;2;PETR4.SA;2022-08-29
3760;38;BBDC4.SA;2022-08-24
189;56;VALE3.SA;2022-09-20
2155;40;ITUB4.SA;2022-06-24
1612;29;HGBS11.SA;2022-09-05
1005;97;VALE3.SA;2022-10-26
114;29;RBVA11.SA;2022-06-20
3449;60;BBDC4.SA;2022-06-10
3054;30;B3SA3.SA;2022-08-17
2004;71;IRDM11.SA;2022-08-26
4874;82;HGBS11.SA;2022-07-22
4782;20;MGLU3.SA;2022-01-13
1939;48;MGLU3.SA;2022-09-06
674;98;VINO11.SA;2022-06-10
846;98;HGLG11.SA;2022-08-31
1244;16;BBDC4.SA;2022-07-07
4182;81;RBVA11.SA;2022-09-30
881;6;HGLG11.SA;2022-05-03
789;69;VINO11.SA;2022-11-30
825;47;PETR4.SA;2022-08-23
2223;42;BBDC4.SA;2022-01-13
643;58;FLRY3.SA;2022-08-30
3279;47;VALE3.SA;2022-05-16
739;30;BBDC4.SA;2022-02-16
4892;61;MGLU3.SA;2022-12-08
3345;15;RBVA11.SA;2022-04-27
1516;20;B3SA3.SA;2022-08-23
2818;1;B3SA3.SA;2022-09-15
1832;87;HGLG11.SA;2022-03-31
2897;33;B3SA3.SA;2022-11-23
1227;77;PETR4.SA;2022-07-27
114;69;ITUB4.SA;2022-09-30
3242;90;MGLU3.SA;2022-05-10
3272;57;RBVA11.SA;2022-08-19
1156;44;FLRY3.SA;2022-03-09
4391;78;RBVA11.SA;2022-07-26
3591;20;PETR4.SA;2022-08-04
3180;42;FLRY3.SA;2022-07-01
4092;25;HGBS11.SA;2022-02-25
1725;84;ITUB4.SA;2022-04-04
3349;18;BBDC4.SA;2022-06-07
4918;64;B3SA3.SA;2022-08-02
1147;91;IRDM11.SA;2022-07-06
2687;9;VALE3.SA;2022-03-21
2759;36;VINO11.SA;2022-03-08
2572;10;FLRY3.SA;2022-05-09
3867;34;RBVA11.SA;2022-08-03
3185;91;FLRY3.SA;2022-12-13
4759;71;HGBS11.SA;2022-09-15
2334;27;ITUB4.SA;2022-06-15
4571;21;HGBS11.SA;2022-02-23
631;45;VINO11.SA;2022-07-11
371;10;VALE3.SA;2022-02-17
2667;59;HGBS11.SA;2022-02-07
4606;85;BBDC4.SA;2022-12-12
1460;48;IRDM11.SA;2022-08-31
2834;43;VINO11.SA;2022-02-15
4264;84;PETR4.SA;2022-10-11
248;64;ITUB4.SA;2022-09-22
1070;54;B3SA3.SA;2022-11-08
1427;13;HGBS11.SA;2022-03-17
219;87;MGLU3.SA;2022-05-11
2231;7;FLRY3.SA;2022-05-11
233;9;B3SA3.SA;2022-02-07
162;93;MGLU3.SA;2022-02-15
3056;75;HGBS11.SA;2022-12-22
4927;40;HGBS11.SA;2022-11-24
2099;29;BBDC4.SA;2022-06-08
4287;90;PETR4.SA;2022-02-22
2711;23;VINO11.SA;2022-07-20
3631;99;VALE3.SA;2022-07-26
2734;32;PETR4.SA;2022-06-24
1130;14;HGLG11.SA;2022-09-21
1169;43;HGBS11.SA;2022-05-05
2348;6;IRDM11.SA;2022-11-21
1317;95;B3SA3.SA;2022-02-25
1132;66;FLRY3.SA;2022-06-28
1742;88;RBVA11.SA;2022-06-09
1356;55;VINO11.SA;2022-11-14
4368;70;BBDC4.SA;2022-08-11
338;2;BBDC4.SA;2022-10-27
3538;6;IRDM11.SA;2022-02-10
4166;53;HGLG11.SA;2022-02-09
1027;17;MGLU3.SA;2022-02-22
725;69;IRDM11.SA;2022-02-24
4334;55;PETR4.SA;2022-05-31
3649;77;ITUB4.SA;2022-07-28
341;41;HGBS11.SA;2022-05-09
949;94;HGBS11.SA;2022-05-30
841;58;FLRY3.SA;2022-10-14
3347;98;VINO11.SA;2022-04-27
1780;94;VALE3.SA;2022-12-23
1591;84;ITUB4.SA;2022-08-24
4361;99;HGLG11.SA;2022-06-03
2427;51;FLRY3.SA;2022-07-05
297;13;VALE3.SA;2022-04-26
3492;46;B3SA3.SA;2022-04-29
1183;31;RBVA11.SA;2022-12-27
2943;93;MGLU3.SA;2022-07-28
2745;26;VINO11.SA;2022-03-09
3113;17;PETR4.SA;2022-01-03
960;40;HGBS11.SA;2022-03-11
1063;84;HGBS11.SA;2022-03-18
3729;51;MGLU3.SA;2022-08-31
1468;77;ITUB4.SA;2022-09-12
4373;69;FLRY3.SA;2022-04-26
1597;88;VALE3.SA;2022-09-15
1870;42;BBDC4.SA;2022-10-26
184;88;HGBS11.SA;2022-03-23
1509;2;HGBS11.SA;2022-06-17
4713;92;ITUB4.SA;2022-08-05
2330;88;FLRY3.SA;2022-06-01
1496;3;BBDC4.SA;2022-03-25
4058;4;B3SA3.SA;2022-07-01
2420;59;RBVA11.SA;2022-11-08
3762;35;ITUB4.SA;2022-12-06
1929;7;HGBS11.SA;2022-03-25
624;23;HGBS11.SA;2022-10-07
1668;88;VALE3.SA;2022-10-03
3533;16;HGBS11.SA;2022-10-21
4437;19;HGLG11.SA;2022-01-04
4933;13;B3SA3.SA;2022-09-19
3505;23;B3SA3.SA;2022-02-10
1141;30;FLRY3.SA;2022-10-27
2295;59;PETR4.SA;2022-10-03
3762;42;MGLU3.SA;2022-12-15
558;74;MGLU3.SA;2022-03-07
3193;30;HGBS11.SA;2022-10-07
1780;30;B3SA3.SA;2022-01-31
2389;59;HGBS11.SA;2022-12-27
2490;96;ITUB4.SA;2022-06-14
2618;73;VALE3.SA;2022-07-11
1618;26;IRDM11.SA;2022-07-18
1590;12;VINO11.SA;2022-06-08
2302;66;B3SA3.SA;2022-07-25
319;57;ITUB4.SA;2022-08-25
4157;11;VALE3.SA;2022-10-27
4988;58;B3SA3.SA;2022-02-11
2488;10;FLRY3.SA;2022-08-01
1909;24;RBVA11.SA;2022-03-08
3599;88;B3SA3.SA;2022-10-13
1053;99;B3SA3.SA;2022-02-16
1242;62;MGLU3.SA;2022-03-24
3965;44;VINO11.SA;2022-07-14
4428;25;ITUB4.SA;2022-12-12
808;12;HGLG11.SA;2022-12-08
1115;33;RBVA11.SA;2022-08-22
1221;63;RBVA11.SA;2022-11-24
1496;70;IRDM11.SA;2022-09-01
155;71;IRDM11.SA;2022-09-30
1082;85;BBDC4.SA;2022-09-30
1069;79;PETR4.SA;2022-12-13
4958;13;HGLG11.SA;2022-04-11
3338;47;VALE3.SA;2022-01-10
638;60;B3SA3.SA;2022-08-17
2844;59;FLRY3.SA;2022-06-17
3791;80;VINO11.SA;2022-01-18
4099;79;ITUB4.SA;2022-02-16
3422;2;HGLG11.SA;2022-01-05
1254;93;FLRY3.SA;2022-12-14
2997;34;HGBS11.SA;2022-08-23
1790;83;BBDC4.SA;2022-02-10
709;1;B3SA3.SA;2022-04-08
4391;14;PETR4.SA;2022-05-20
3998;64;PETR4.SA;2022-11-09
889;23;B3SA3.SA;2022-07-11
2780;55;RBVA11.SA;2022-09-15
4803;22;FLRY3.SA;2022-07-11
4292;4;HGBS11.SA;2022-11-25
4496;5;BBDC4.SA;2022-05-27
3026;97;VINO11.SA;2022-08-12
1815;58;RBVA11.SA;2022-01-17
3164;10;PETR4.SA;2022-12-09
763;70;PETR4.SA;2022-06-10
328;56;HGLG11.SA;2022-06-13
3092;12;VALE3.SA;2022-07-07
979;79;FLRY3.SA;2022-10-25
2562;100;MGLU3.SA;2022-01-31
3894;50;VALE3.SA;2022-08-31
2732;22;HGBS11.SA;2022-05-03
4099;99;ITUB4.SA;2022-01-13
2280;76;PETR4.SA;2022-06-24
2292;11;IRDM11.SA;2022-12-23
216;69;RBVA11.SA;2022-03-11
4336;63;B3SA3.SA;2022-05-26
2739;48;FLRY3.SA;2022-05-12
536;33;HGLG11.SA;2022-03-25
1078;90;B3SA3.SA;2022-11-10
2528;68;HGBS11.SA;2022-04-14
1207;41;RBVA11.SA;2022-08-19
635;13;PETR4.SA;2022-03-14
4192;1;MGLU3.SA;2022-05-17
4796;63;B3SA3.SA;2022-04-27
